u_id,r_id,time_taken,preferrence,rating
109,450,49.93,river,1
109,1143,37.05,park,5
109,1245,21.51,mountain,5
110,449,34.04,river,2
110,1094,42.5,mountain,5
110,754,40.43,river,2
110,1291,35.16,park,1
110,836,20.26,park,3
110,597,25.58,river,2
110,1314,24.59,park,3
110,1078,55.55,mountain,5
110,853,28.62,park,2
110,618,21.27,river,3
111,174,55.21,river,5
111,425,21.99,park,2
111,151,50.65,river,5
111,416,33.46,park,2
111,424,37.7,park,3
111,156,24.05,river,5
111,570,42.85,park,2
111,325,34.77,river,5
111,194,55.96,river,5
111,334,58.18,river,5
112,832,28.49,park,2
112,901,38.55,river,5
112,733,21.12,river,5
112,437,50.0,river,5
112,871,38.2,park,1
112,1007,47.68,park,1
112,460,42.06,river,5
112,482,41.6,river,5
112,1136,39.9,park,3
112,896,20.81,river,5
113,687,52.18,park,3
113,927,26.96,river,5
113,623,38.96,river,5
113,732,48.62,river,5
113,1282,58.13,park,3
113,847,23.21,park,2
113,809,28.06,mountain,5
113,609,47.8,river,5
113,1163,20.86,park,1
113,877,43.07,park,1
114,414,59.08,park,5
114,550,29.35,park,5
114,389,44.19,park,5
114,196,28.08,river,2
114,536,28.08,park,5
114,330,25.82,river,3
114,316,54.21,river,3
114,716,37.31,park,5
114,334,37.8,river,1
114,195,28.12,river,3
115,436,54.2,river,1
115,867,53.02,park,5
115,829,55.98,park,5
115,458,23.41,river,1
115,1379,26.9,mountain,1
115,1165,24.06,park,5
115,927,47.12,river,3
115,1279,49.92,park,5
115,957,56.54,mountain,1
115,1288,49.2,park,5
116,728,25.03,river,1
116,616,25.27,river,2
116,1290,58.16,park,1
116,742,31.13,river,1
116,627,48.74,river,2
116,475,45.56,river,3
116,749,58.42,river,1
116,618,40.57,river,3
116,1155,35.99,park,3
116,1011,35.27,park,3
117,682,38.42,park,3
117,324,49.69,river,5
117,389,29.64,park,1
117,394,31.14,park,2
117,395,25.16,park,1
117,550,30.62,park,2
117,193,53.28,river,5
117,177,57.25,river,5
117,180,20.2,river,5
117,161,30.88,river,5
118,320,28.12,river,5
118,682,51.22,park,5
118,188,34.23,river,5
118,161,50.47,river,5
118,328,37.02,river,5
118,170,49.44,river,5
118,394,55.84,park,5
118,424,46.11,park,5
118,196,27.84,river,5
118,402,36.65,park,5
119,196,36.06,river,2
119,310,45.31,river,2
119,158,28.03,river,3
119,308,32.27,river,2
119,197,22.83,river,1
119,536,42.74,park,2
119,690,46.69,park,2
119,404,57.5,park,2
119,155,28.64,river,1
119,418,26.37,park,1
120,565,56.5,park,3
120,550,39.97,park,2
120,182,36.95,river,5
120,335,23.82,river,5
120,176,51.57,river,5
120,181,50.57,river,5
120,178,51.85,river,5
120,173,47.99,river,5
120,719,28.95,park,1
120,189,22.55,river,5
121,476,34.27,river,5
121,1008,40.53,park,3
121,1170,39.43,park,3
121,752,51.8,river,5
121,838,44.91,park,1
121,903,46.75,river,5
121,1259,21.57,mountain,5
121,1314,24.76,park,1
121,483,23.37,river,5
121,694,29.7,park,1
122,1067,39.11,river,1
122,1352,47.94,river,3
122,1280,24.71,park,5
122,1442,42.97,park,5
122,889,51.15,river,2
122,1312,22.74,park,5
122,1200,28.89,river,3
122,1235,42.6,mountain,5
122,1044,54.23,river,2
122,1215,40.56,river,1
123,187,59.83,river,2
123,536,41.29,park,5
123,189,57.66,river,2
123,320,52.29,river,2
123,693,44.78,park,5
123,196,22.02,river,3
123,170,26.74,river,2
123,182,46.03,river,1
123,167,37.94,river,1
123,682,22.17,park,5
124,404,40.68,park,1
124,328,39.17,river,5
124,194,20.72,river,5
124,408,27.84,park,1
124,724,32.96,park,3
124,308,30.17,river,5
124,154,31.59,river,5
124,409,58.56,park,3
124,332,45.31,river,5
124,333,41.92,river,5
125,151,35.12,river,5
125,386,38.56,park,1
125,320,50.47,river,5
125,176,55.37,river,5
125,564,50.21,park,2
125,181,30.78,river,5
125,424,33.91,park,2
125,550,38.28,park,1
125,540,36.39,park,2
125,178,46.15,river,5
126,536,43.3,park,5
126,377,57.75,mountain,2
126,389,47.71,park,5
126,568,48.49,park,5
126,571,52.71,park,5
126,186,35.77,river,3
126,167,28.69,river,3
126,395,39.81,park,5
126,316,49.45,river,1
126,404,53.8,park,5
127,903,47.99,river,3
127,1141,33.61,park,2
127,1294,58.85,park,3
127,811,29.96,mountain,5
127,980,31.72,park,3
127,466,24.13,river,1
127,436,29.62,river,1
127,869,48.35,park,2
127,998,49.85,park,1
127,732,26.4,river,1
128,1468,22.2,park,1
128,1257,37.28,mountain,1
128,977,20.11,mountain,1
128,1389,53.67,mountain,2
128,1376,33.86,river,5
128,1219,53.59,river,5
128,1077,21.94,river,5
128,1417,45.68,mountain,2
128,1467,30.39,park,2
128,1193,51.56,river,5
129,191,20.72,river,2
129,326,33.22,river,1
129,159,35.54,river,1
129,335,33.37,river,1
129,693,40.95,park,1
129,585,26.26,park,2
129,719,54.24,park,2
129,194,33.49,river,1
129,186,26.95,river,1
129,324,30.23,river,1
130,1014,22.04,park,1
130,876,55.0,park,3
130,1120,42.35,mountain,5
130,1401,36.31,mountain,5
130,1176,47.99,park,3
130,881,33.18,river,5
130,1102,33.12,mountain,5
130,770,39.53,river,5
130,852,52.35,park,2
130,461,47.61,river,5
131,682,53.46,park,5
131,402,49.84,park,5
131,162,27.77,river,3
131,154,24.5,river,1
131,395,36.38,park,5
131,690,26.26,park,5
131,565,43.4,park,5
131,585,24.8,park,5
131,536,28.04,park,5
131,540,27.52,park,5
132,1094,22.29,mountain,5
132,1018,44.7,park,5
132,1177,49.42,park,5
132,464,23.37,river,2
132,1003,29.64,park,5
132,850,29.68,park,5
132,738,35.04,river,2
132,448,45.18,river,1
132,877,44.53,park,5
132,866,20.76,park,5
133,306,48.59,river,1
133,320,30.73,river,2
133,434,27.46,park,1
133,185,58.99,river,2
133,690,23.11,park,1
133,720,55.18,park,3
133,724,57.83,park,1
133,324,27.66,river,2
133,416,49.45,park,2
133,404,48.5,park,2
134,1317,38.44,park,5
134,1125,27.14,mountain,2
134,1406,30.37,mountain,3
134,1470,34.3,park,5
134,880,57.27,river,2
134,1298,59.77,park,5
134,1046,42.54,river,3
134,1447,44.26,park,5
134,1055,38.89,river,1
134,1032,20.17,river,2
135,1316,28.2,park,3
135,450,43.62,river,5
135,620,23.03,river,5
135,1229,38.56,mountain,2
135,1177,56.22,park,2
135,957,40.44,mountain,3
135,501,26.57,mountain,1
135,994,28.12,park,2
135,449,48.48,river,5
135,912,34.7,river,5
136,1152,36.67,park,1
136,991,29.59,park,3
136,873,58.38,park,2
136,1164,27.75,park,3
136,478,48.99,river,5
136,486,46.76,mountain,1
136,1177,25.78,park,1
136,984,37.27,park,1
136,444,29.02,river,5
136,1027,25.38,park,3
137,1390,35.42,mountain,5
137,1100,20.31,mountain,5
137,1183,59.11,river,1
137,908,46.3,river,1
137,1261,21.91,mountain,5
137,1467,39.35,park,2
137,907,28.31,river,1
137,1371,21.82,river,1
137,1084,38.67,mountain,5
137,1034,54.37,river,1
138,682,54.28,park,1
138,328,24.05,river,1
138,171,30.92,river,3
138,330,54.36,river,3
138,161,20.88,river,1
138,400,42.48,park,1
138,414,27.84,park,3
138,341,40.81,mountain,5
138,421,33.6,park,2
138,191,21.41,river,1
139,325,41.35,river,3
139,163,38.46,river,1
139,310,53.86,river,3
139,404,23.08,park,5
139,161,27.58,river,1
139,719,46.9,park,5
139,690,48.41,park,5
139,409,43.54,park,5
139,313,22.39,river,3
139,334,56.9,river,1
140,1473,55.11,park,3
140,1360,55.05,river,3
140,887,50.17,river,2
140,1264,52.95,mountain,5
140,1219,50.57,river,3
140,1260,36.56,mountain,5
140,895,24.52,river,1
140,1378,23.43,mountain,5
140,888,59.16,river,3
140,1465,34.14,park,3
141,1189,35.69,river,3
141,1447,54.37,park,3
141,888,30.47,river,3
141,822,43.02,mountain,5
141,1275,59.8,mountain,5
141,1265,50.23,mountain,5
141,1260,35.57,mountain,5
141,1264,56.8,mountain,5
141,970,36.71,mountain,5
141,1311,39.15,park,1
142,325,33.57,river,1
142,388,47.2,park,5
142,394,58.65,park,5
142,197,24.55,river,3
142,188,41.5,river,2
142,315,33.18,river,2
142,312,26.02,river,1
142,158,47.95,river,1
142,163,46.19,river,3
142,177,37.69,river,1
143,333,34.88,river,5
143,175,43.13,river,5
143,682,28.8,park,5
143,550,34.92,park,5
143,320,45.74,river,5
143,389,20.32,park,5
143,680,57.88,park,5
143,571,45.17,park,5
143,193,26.95,river,5
143,326,55.99,river,5
144,1286,56.23,park,3
144,649,56.09,mountain,3
144,603,48.61,river,5
144,780,40.43,mountain,2
144,462,40.43,river,5
144,917,50.38,river,5
144,731,30.6,river,5
144,877,44.42,park,3
144,784,45.04,mountain,1
144,1078,24.54,mountain,2
145,719,44.08,park,3
145,330,48.01,river,5
145,682,59.13,park,2
145,195,25.34,river,5
145,689,53.44,park,3
145,585,53.33,park,1
145,310,52.37,river,5
145,425,57.19,park,2
145,569,41.15,park,2
145,155,50.81,river,5
146,1075,46.07,river,1
146,1412,35.08,mountain,1
146,1036,43.17,river,3
146,1215,48.87,river,2
146,922,54.86,river,2
146,1459,45.65,park,5
146,1312,37.82,park,5
146,968,44.49,mountain,3
146,1461,41.7,park,5
146,1474,54.37,park,5
147,458,55.55,river,1
147,1154,46.86,park,5
147,765,58.99,river,1
147,1321,43.15,park,5
147,619,42.13,river,2
147,779,51.12,mountain,5
147,1282,22.66,park,5
147,438,45.72,river,2
147,832,57.15,park,5
147,1263,58.28,mountain,5
148,1251,49.62,mountain,5
148,889,30.91,river,2
148,1113,57.15,mountain,5
148,1188,51.76,river,1
148,1098,43.77,mountain,5
148,1191,35.39,river,3
148,895,31.79,river,1
148,1035,23.63,river,3
148,1049,53.73,river,3
148,1197,49.77,river,2
149,388,57.47,park,2
149,320,57.14,river,5
149,689,30.83,park,1
149,571,45.96,park,1
149,197,49.87,river,5
149,409,36.61,park,2
149,326,20.68,river,5
149,329,34.88,river,5
149,194,51.54,river,5
149,424,54.0,park,2
150,171,52.12,river,5
150,550,55.77,park,2
150,717,53.73,park,3
150,341,50.81,mountain,2
150,724,29.24,park,3
150,394,49.57,park,2
150,316,56.53,river,5
150,690,33.47,park,2
150,400,36.14,park,2
150,402,55.51,park,1
151,1028,58.84,river,1
151,905,22.87,river,2
151,878,58.61,river,3
151,822,38.85,mountain,5
151,1398,31.92,mountain,5
151,1367,55.17,river,3
151,1116,59.63,mountain,5
151,975,38.65,mountain,5
151,1225,52.76,river,3
151,1384,50.78,mountain,5
152,1084,36.66,mountain,5
152,899,56.36,river,2
152,1188,25.4,river,3
152,880,58.35,river,2
152,1032,25.1,river,2
152,1028,22.79,river,3
152,1189,53.4,river,2
152,1182,38.59,river,3
152,1386,29.68,mountain,5
152,1209,30.94,river,1
153,1060,49.01,river,5
153,1059,30.26,river,5
153,920,27.95,river,5
153,1476,44.25,park,3
153,1194,28.27,river,5
153,930,49.57,mountain,2
153,1432,26.09,park,3
153,1212,57.16,river,5
153,1083,44.8,mountain,2
153,1281,58.64,park,1
154,1388,45.08,mountain,5
154,1206,37.28,river,2
154,1335,31.46,river,1
154,906,48.45,river,2
154,920,52.08,river,2
154,1280,49.91,park,5
154,1353,27.71,river,2
154,1442,33.9,park,5
154,1257,27.91,mountain,5
154,1373,27.87,river,3
155,1303,50.43,park,3
155,1295,31.79,park,2
155,984,26.46,park,2
155,1172,22.34,park,3
155,1299,31.54,park,2
155,1120,59.15,mountain,2
155,861,53.15,park,1
155,526,38.15,mountain,1
155,620,22.54,river,5
155,1310,23.5,park,1
156,879,33.21,river,1
156,926,49.67,river,2
156,928,46.33,mountain,1
156,1037,30.84,river,3
156,1066,44.44,river,2
156,1265,32.46,mountain,3
156,1218,40.27,river,2
156,1225,52.2,river,2
156,1412,21.07,mountain,2
156,1076,45.85,river,3
157,1059,26.96,river,3
157,1374,39.01,river,3
157,1377,30.05,river,3
157,880,41.09,river,3
157,1350,22.31,river,2
157,1302,54.05,park,1
157,1203,58.16,river,2
157,1191,31.19,river,1
157,1433,28.35,park,3
157,1311,20.42,park,3
158,837,42.68,park,3
158,454,23.03,river,3
158,826,38.38,mountain,5
158,1462,26.67,park,1
158,631,26.54,mountain,5
158,857,45.85,park,3
158,891,39.85,river,2
158,1294,38.88,park,2
158,890,48.02,river,3
158,1301,41.2,park,1
159,587,42.67,river,5
159,626,30.39,river,5
159,1320,36.52,park,1
159,1155,38.09,park,3
159,752,21.04,river,5
159,475,36.71,river,5
159,1025,35.35,park,2
159,1462,44.56,park,3
159,625,59.24,river,5
159,838,21.86,park,1
160,689,59.17,park,3
160,161,39.6,river,5
160,693,42.92,park,1
160,680,56.11,park,2
160,550,34.39,park,2
160,163,53.81,river,5
160,584,20.94,park,1
160,178,47.06,river,5
160,720,30.6,park,2
160,717,59.14,park,3
161,680,40.12,park,5
161,178,45.23,river,5
161,193,48.06,river,5
161,180,58.38,river,5
161,191,59.01,river,5
161,151,22.29,river,5
161,324,23.77,river,5
161,194,45.92,river,5
161,564,26.65,park,5
161,199,50.24,river,5
162,361,23.67,mountain,5
162,991,25.6,park,3
162,746,53.4,river,2
162,1140,29.85,park,1
162,758,44.99,river,3
162,694,58.03,park,3
162,592,42.04,river,1
162,1326,54.97,park,1
162,825,58.9,mountain,5
162,852,21.69,park,3
163,334,41.55,river,2
163,394,53.16,park,1
163,312,54.4,river,1
163,717,21.99,park,1
163,177,52.32,river,3
163,389,29.29,park,3
163,330,53.96,river,1
163,424,27.3,park,2
163,174,42.96,river,2
163,406,51.33,park,2
164,1233,57.22,mountain,3
164,975,43.62,mountain,1
164,1251,59.73,mountain,1
164,1415,35.73,mountain,3
164,1107,46.49,mountain,3
164,1430,20.59,park,2
164,1080,45.38,mountain,1
164,1429,23.37,park,2
164,913,37.42,river,5
164,906,22.33,river,5
165,455,27.94,river,3
165,784,51.52,mountain,1
165,805,25.5,mountain,1
165,1015,21.13,park,5
165,1249,30.95,mountain,2
165,873,42.08,park,5
165,1079,25.08,mountain,3
165,981,47.29,park,5
165,1259,23.38,mountain,3
165,912,24.77,river,1
166,1041,44.19,river,5
166,778,47.45,mountain,1
166,925,24.3,river,5
166,1035,59.12,river,5
166,1350,28.57,river,5
166,1217,55.74,river,5
166,1281,26.25,park,2
166,1224,29.42,river,5
166,1072,21.93,river,5
166,1252,34.11,mountain,2
167,377,32.27,mountain,2
167,177,49.24,river,5
167,325,44.86,river,5
167,328,53.93,river,5
167,724,36.7,park,1
167,313,46.04,river,5
167,326,24.95,river,5
167,171,37.05,river,5
167,540,55.59,park,2
167,324,46.93,river,5
168,568,29.04,park,3
168,690,49.33,park,2
168,312,32.42,river,5
168,409,56.88,park,2
168,585,25.34,park,3
168,719,46.92,park,3
168,154,38.02,river,5
168,386,45.46,park,1
168,697,27.83,park,3
168,183,38.88,river,5
169,1436,46.94,park,3
169,923,44.47,river,5
169,1061,44.05,river,5
169,1189,59.65,river,5
169,1416,45.61,mountain,5
169,1223,31.45,river,5
169,822,30.55,mountain,5
169,1107,59.3,mountain,5
169,880,50.28,river,5
169,1334,34.98,river,5
170,1177,49.67,park,3
170,482,42.67,river,5
170,1133,58.94,park,2
170,846,41.36,park,2
170,1004,44.8,park,2
170,1162,57.08,park,3
170,834,52.95,park,2
170,1439,59.72,park,2
170,872,22.47,park,2
170,625,37.85,river,5
171,1053,30.8,river,5
171,1393,24.09,mountain,1
171,1205,59.76,river,5
171,1260,36.01,mountain,2
171,1306,56.44,park,5
171,1269,28.72,mountain,1
171,1179,49.67,river,5
171,1066,39.69,river,5
171,1054,48.8,river,5
171,1055,31.52,river,5
172,178,40.85,river,5
172,424,31.38,park,3
172,323,24.26,river,5
172,315,27.16,river,5
172,181,22.86,river,5
172,153,25.26,river,5
172,197,29.24,river,5
172,168,47.56,river,5
172,689,48.21,park,3
172,404,31.18,park,3
173,592,52.71,river,1
173,773,29.52,river,2
173,752,33.42,river,3
173,625,33.31,river,3
173,842,20.52,park,1
173,1166,27.22,park,3
173,741,35.54,river,1
173,597,43.02,river,1
173,1011,46.14,park,3
173,626,36.49,river,1
174,843,50.48,park,5
174,753,25.89,river,5
174,592,44.84,river,5
174,760,53.53,river,5
174,466,22.17,river,5
174,631,46.28,mountain,3
174,891,33.91,river,5
174,1245,25.3,mountain,3
174,450,59.07,river,5
174,896,31.49,river,5
175,194,28.55,river,5
175,329,31.3,river,5
175,334,20.05,river,5
175,412,50.2,park,5
175,325,53.37,river,5
175,395,21.7,park,5
175,161,56.46,river,5
175,386,45.81,park,5
175,323,46.64,river,5
175,306,34.1,river,5
176,1456,21.35,park,5
176,1442,47.55,park,5
176,1337,26.88,river,5
176,925,53.57,river,5
176,1093,31.36,mountain,3
176,1400,55.05,mountain,3
176,1221,59.34,river,5
176,1066,54.27,river,5
176,1406,26.05,mountain,2
176,1264,40.17,mountain,3
177,180,49.02,river,5
177,584,54.08,park,5
177,188,21.48,river,5
177,153,52.18,river,5
177,569,25.47,park,5
177,386,41.15,park,5
177,178,32.65,river,5
177,711,43.11,park,5
177,191,40.54,river,5
177,323,57.66,river,5
178,1024,32.33,park,2
178,804,43.66,mountain,5
178,903,42.38,river,1
178,1297,35.37,park,2
178,1307,32.7,park,3
178,519,26.61,mountain,5
178,470,57.96,river,3
178,849,23.61,park,1
178,840,28.2,park,1
178,459,25.81,river,1
179,190,59.83,river,3
179,312,22.54,river,3
179,408,25.82,park,2
179,571,32.22,park,2
179,326,25.94,river,2
179,316,55.52,river,2
179,584,45.24,park,1
179,682,21.95,park,2
179,717,58.06,park,2
179,724,38.88,park,3
180,1301,38.32,park,3
180,626,45.37,river,3
180,609,56.3,river,3
180,1295,54.12,park,3
180,1026,26.89,park,1
180,867,49.09,park,2
180,728,38.82,river,2
180,462,48.85,river,1
180,1293,35.91,park,3
180,980,26.63,park,1
181,1473,42.38,park,5
181,1187,51.48,river,3
181,1226,56.66,river,2
181,1455,32.47,park,5
181,1193,21.83,river,1
181,1334,57.22,river,3
181,975,39.3,mountain,1
181,1228,50.64,mountain,3
181,1281,52.5,park,5
181,898,26.59,river,2
182,1017,37.05,park,1
182,382,48.38,mountain,3
182,463,58.33,river,5
182,868,58.12,park,2
182,1443,39.0,park,2
182,903,44.19,river,5
182,986,50.52,park,2
182,837,47.39,park,2
182,752,41.43,river,5
182,991,52.52,park,1
183,341,55.08,mountain,5
183,187,48.14,river,3
183,333,48.91,river,3
183,335,33.79,river,1
183,306,52.75,river,3
183,680,55.56,park,5
183,195,33.21,river,3
183,402,26.9,park,5
183,173,33.67,river,3
183,414,32.47,park,5
184,841,36.38,park,5
184,1316,36.4,park,5
184,444,23.51,river,2
184,854,37.35,park,5
184,1296,30.48,park,5
184,991,22.52,park,5
184,1157,33.71,park,5
184,999,44.31,park,5
184,831,35.18,park,5
184,1304,41.63,park,5
185,693,48.62,park,2
185,189,29.77,river,5
185,402,44.95,park,1
185,162,38.65,river,5
185,181,32.55,river,5
185,186,35.74,river,5
185,414,39.77,park,1
185,318,26.01,river,5
185,404,40.19,park,2
185,323,28.55,river,5
186,1182,40.59,river,2
186,974,46.56,mountain,5
186,1466,31.19,park,1
186,1457,49.9,park,3
186,1353,51.44,river,1
186,1113,30.98,mountain,5
186,1235,31.65,mountain,5
186,1188,43.75,river,1
186,970,44.11,mountain,5
186,892,21.92,river,2
187,1090,37.36,mountain,5
187,490,43.7,mountain,5
187,917,30.61,river,2
187,987,54.59,park,5
187,761,50.81,river,3
187,780,57.9,mountain,5
187,971,39.14,mountain,5
187,615,56.74,river,2
187,1285,54.06,park,5
187,1231,31.7,mountain,5
188,587,30.42,river,5
188,859,42.27,park,1
188,996,30.83,park,3
188,474,58.88,river,5
188,838,28.35,park,3
188,829,29.66,park,1
188,804,30.95,mountain,5
188,1137,29.22,park,3
188,983,36.03,park,1
188,1004,25.26,park,3
189,316,30.22,river,5
189,536,37.42,park,5
189,186,37.29,river,5
189,724,48.41,park,5
189,418,45.43,park,5
189,176,28.42,river,5
189,416,33.23,park,5
189,315,54.45,river,5
189,564,24.01,park,5
189,395,47.51,park,5
190,784,30.11,mountain,5
190,983,44.06,park,3
190,985,43.54,park,3
190,623,23.97,river,5
190,1301,51.3,park,1
190,1325,25.08,park,2
190,490,56.53,mountain,5
190,743,31.31,river,5
190,1469,27.48,park,2
190,1147,23.87,park,3
191,1334,59.4,river,5
191,1408,20.36,mountain,3
191,1464,38.84,park,5
191,1235,59.12,mountain,3
191,1311,54.37,park,5
191,1107,30.71,mountain,2
191,933,52.03,mountain,3
191,1213,47.85,river,5
191,822,51.18,mountain,3
191,977,29.45,mountain,2
192,893,57.76,river,5
192,1040,45.23,river,5
192,1058,53.62,river,5
192,1233,44.91,mountain,3
192,920,44.46,river,5
192,922,38.57,river,5
192,1073,57.72,river,5
192,1059,26.16,river,5
192,931,50.56,mountain,2
192,1049,32.5,river,5
193,482,29.56,river,5
193,877,27.74,park,1
193,1082,59.25,mountain,5
193,917,52.52,river,5
193,1231,40.97,mountain,5
193,811,21.46,mountain,5
193,597,54.75,river,5
193,828,54.82,park,3
193,595,46.28,river,5
193,1008,43.42,park,3
194,334,47.91,river,5
194,194,33.98,river,5
194,335,34.1,river,5
194,158,29.83,river,5
194,181,50.55,river,5
194,418,27.34,park,5
194,386,48.38,park,5
194,333,27.87,river,5
194,154,26.06,river,5
194,689,41.54,park,5
195,324,58.73,river,5
195,323,21.81,river,5
195,182,45.95,river,5
195,584,36.19,park,5
195,434,22.77,park,5
195,404,52.18,park,5
195,199,30.62,river,5
195,156,24.18,river,5
195,326,33.9,river,5
195,419,48.15,park,5
196,447,40.41,river,2
196,1011,21.99,park,3
196,1140,33.26,park,1
196,610,30.75,river,3
196,756,52.37,river,3
196,1279,25.29,park,1
196,749,59.88,river,3
196,1301,27.4,park,3
196,1012,55.79,park,2
196,1325,41.51,park,2
197,1201,48.4,river,5
197,1056,33.22,river,5
197,913,34.53,river,5
197,1070,33.69,river,5
197,1210,20.19,river,5
197,1257,23.01,mountain,1
197,1190,57.63,river,5
197,1061,22.99,river,5
197,1452,43.22,park,5
197,1053,54.02,river,5
198,597,53.94,river,5
198,1243,41.51,mountain,2
198,454,45.66,river,5
198,1462,40.22,park,5
198,804,20.54,mountain,3
198,995,35.84,park,5
198,871,48.2,park,5
198,605,43.2,river,5
198,805,34.16,mountain,1
198,1291,21.29,park,5
199,1008,49.49,park,5
199,867,38.59,park,5
199,1137,52.9,park,5
199,609,20.35,river,5
199,1285,58.48,park,5
199,649,28.46,mountain,3
199,733,41.42,river,5
199,1162,31.64,park,5
199,619,47.77,river,5
199,763,36.76,river,5
200,1223,40.55,river,3
200,1075,38.52,river,3
200,1045,43.62,river,2
200,1251,59.2,mountain,2
200,1388,56.61,mountain,3
200,1108,27.27,mountain,2
200,1433,26.26,park,5
200,1056,49.25,river,3
200,1100,45.48,mountain,3
200,1387,57.66,mountain,3
201,460,35.67,river,1
201,989,22.44,park,3
201,1379,25.57,mountain,5
201,587,50.18,river,2
201,437,38.51,river,2
201,1171,59.09,park,3
201,1290,26.53,park,1
201,619,40.17,river,1
201,1004,30.91,park,2
201,748,30.66,river,2
202,605,59.75,river,1
202,619,45.67,river,2
202,901,58.56,river,3
202,1147,52.07,park,5
202,992,55.08,park,5
202,758,38.12,river,3
202,1154,40.86,park,5
202,759,55.75,river,1
202,588,21.54,river,1
202,1296,47.31,park,5
203,188,43.75,river,1
203,570,53.56,park,5
203,158,30.39,river,3
203,717,31.15,park,5
203,176,41.73,river,2
203,167,49.68,river,3
203,326,22.74,river,3
203,424,40.18,park,5
203,168,33.21,river,3
203,151,24.44,river,2
204,1057,29.06,river,5
204,1187,37.66,river,5
204,1374,54.11,river,5
204,1275,23.0,mountain,1
204,1178,56.12,river,5
204,894,36.24,river,5
204,1033,25.09,river,5
204,1200,45.49,river,5
204,930,42.49,mountain,2
204,1225,23.85,river,5
205,620,36.55,river,3
205,1240,35.31,mountain,3
205,1110,48.32,mountain,1
205,994,39.57,park,5
205,752,47.97,river,3
205,838,47.72,park,5
205,687,45.97,park,5
205,1173,52.9,park,5
205,1174,52.63,park,5
